"ENTITY_CD","ENTITY_NAME","YEAR","PK12 Enrollment","SWD Enrollment","Special Education Expenditures","Special Education Expenditures/Pupil","Total Expenditures","General Education Expenditures","General Education Expenditures/Pupil"
"651501060000","NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT","2020-21",1094,154,1641079,10656.3571428571,28833571,27192492,24856.0255941499
"651501060000","NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT","2021-22",1107,157,1441576,9182.0127388535,29637354,28195778,25470.440831075
"651501060000","NORTH ROSE-WOLCOTT CSD","2022-23",1127,161,1394055,8658.72670807454,30020472,28626417,25400.5474711624
"651501060000","NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT","2023-24",1108,182,6184070.28,33978.4081318681,32134769.85,25950699.57,23421.2089981949
"651501060000","NORTH ROSE-WOLCOTT CSD","2024-25",1058,196,5903482,30119.806122449,34400117,28496635,26934.4376181474
"651503040000","RED CREEK CENTRAL SCHOOL DISTRICT","2018-19",897,164,3351237,20434.3719512195,11449146,8097909,9027.76923076923
"651503040000","RED CREEK CENTRAL SCHOOL DISTRICT","2019-20",824,160,3161636,19760.225,17588592,14426956,17508.4417475728
"651503040000","RED CREEK CENTRAL SCHOOL DISTRICT","2020-21",822,145,3144488,21686.124137931,17334730,14190242,17263.0681265207
"651503040000","RED CREEK CENTRAL SCHOOL DISTRICT","2021-22",818,140,24366297,174044.978571429,19064512,-5301785,-6481.39975550122
"651503040000","RED CREEK CSD","2022-23",804,133,5381489,40462.3233082707,20966370,15584881,19384.1803482587
"651503040000","RED CREEK CENTRAL SCHOOL DISTRICT","2023-24",797,154,4196360,27249.0909090909,24807922,20611562,25861.4328732748
"651503040000","RED CREEK CSD","2024-25",782,136,3878747,28520.1985294118,23635122,19756375,25263.9066496164
"660101030000","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","2018-19",2955,520,9690994,18636.5269230769,95853203,86162209,29158.1079526227
"660101030000","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","2019-20",2915,494,13564376,27458.2510121457,94339270,80774894,27710.0837049743
"660101030000","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","2020-21",2896,465,12377114.08,26617.4496344086,95343015.71,82965901.63,28648.446695442
"660101030000","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","2021-22",2886,467,13569864,29057.5246252677,99466825,85896961,29763.3267498267
"660101030000","KATONAH-LEWISBORO UFSD","2022-23",2816,437,14205020.99,32505.7688558352,102768699.65,88563678.66,31450.1699786932
"660101030000","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","2023-24",2787,435,12318919,28319.3540229885,115199018.24,102880099.24,36914.2803157517
"660101030000","KATONAH-LEWISBORO UFSD","2024-25",2785,452,12977482.9,28711.2453539823,116497019.38,103519536.48,37170.3901184919
"660102060000","BEDFORD CENTRAL SCHOOL DISTRICT","2018-19",3903,574,12288700.24,21408.8854355401,117021907.82,104733207.58,26834.0270509864
"660102060000","BEDFORD CENTRAL SCHOOL DISTRICT","2019-20",3902,585,14018555.83,23963.3432991453,116601255.08,102582699.25,26289.7742824193
"660102060000","BEDFORD CENTRAL SCHOOL DISTRICT","2020-21",3786,593,13947381.42,23520.0361214165,121359224.67,107411843.25,28370.7985340729
"660102060000","BEDFORD CENTRAL SCHOOL DISTRICT","2021-22",3714,607,14914391,24570.6606260297,127725766,112811375,30374.6297792138
"660102060000","BEDFORD CSD","2022-23",3599,574,30288415.78,52767.2748780488,132073227.81,101784812.03,28281.4148457905
"660102060000","BEDFORD CENTRAL SCHOOL DISTRICT","2023-24",3544,609,22503978.31,36952.3453366174,144678252.41,122174274.1,34473.5536399549
"660102060000","BEDFORD CSD","2024-25",3519,640,25522894.72,39879.523,154309191.97,128786297.25,36597.413256607
"660202030000","CROTON-HARMON UNION FREE SCHOOL DISTRICT","2018-19",1573,213,4344363.16,20396.0711737089,37734874.68,33390511.52,21227.2800508582
"660202030000","CROTON-HARMON UNION FREE SCHOOL DISTRICT","2019-20",1584,221,3485116.89,15769.7596832579,37174135.41,33689018.52,21268.3197727273
"660202030000","CROTON-HARMON UNION FREE SCHOOL DISTRICT","2020-21",1524,224,4197220,18737.5892857143,38554634,34357414,22544.2349081365
"660202030000","CROTON-HARMON UNION FREE SCHOOL DISTRICT","2021-22",1533,231,3973998,17203.4545454545,38146298,34172300,22291.128506197
"660202030000","CROTON-HARMON UFSD","2022-23",1525,215,3882847,18059.7534883721,40641477,36758630,24104.0196721311
"660202030000","CROTON-HARMON UNION FREE SCHOOL DISTRICT","2023-24",1624,251,6013996.87,23960.1468924303,47956418.48,41942421.61,25826.6142918719
"660202030000","CROTON-HARMON UFSD","2024-25",1555,239,6205569.7,25964.7267782427,50079224.32,43873654.62,28214.5688874598
"660203060000","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT","2018-19",2320,350,8600859.28,24573.8836571429,65635717.03,57034857.75,24583.9904094828
"660203060000","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT","2019-20",2267,344,7926717.51,23042.7834593023,64763423.18,56836705.67,25071.3302470225
"660203060000","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT","2020-21",2211,359,10743579.84,29926.4062395543,66915766.38,56172186.54,25405.7831478969
"660203060000","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT","2021-22",2208,393,8642327,21990.6539440204,70592703,61950376,28057.2355072464
"660203060000","HENDRICK HUDSON CSD","2022-23",2226,413,9873989.23,23907.9642372881,73619140.45,63745151.22,28636.6357681941
"660203060000","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT","2023-24",2252,424,11408518,26906.8820754717,81872897.33,70464379.33,31289.6888676732
"660203060000","HENDRICK HUDSON CSD","2024-25",2171,411,11020708.72,26814.3764476886,86470429.43,75449720.71,34753.4411377246
"660301030000","EASTCHESTER UNION FREE SCHOOL DISTRICT","2018-19",3228,481,14042705,29194.8128898129,75525474,61482769,19046.7066294919
"660301030000","EASTCHESTER UNION FREE SCHOOL DISTRICT","2019-20",3232,482,14016991,29080.8941908714,75808341,61791350,19118.6107673267
"660301030000","EASTCHESTER UNION FREE SCHOOL DISTRICT","2020-21",3178,487,13800364,28337.5030800821,75668537,61868173,19467.6441157961
"660301030000","EASTCHESTER UNION FREE SCHOOL DISTRICT","2021-22",3137,480,11454158,23862.8291666667,81052478,69598320,22186.2671342047
"660301030000","EASTCHESTER UFSD","2022-23",3033,492,26416971.79,53693.0320934959,83438564.18,57021592.39,18800.3931388065
"660301030000","EASTCHESTER UNION FREE SCHOOL DISTRICT","2023-24",3025,516,13551865.66,26263.3055426357,98024317.28,84472451.62,27924.7773950413
"660301030000","EASTCHESTER UFSD","2024-25",2941,484,14184013.18,29305.8123553719,101300833.52,87116820.34,29621.4962053723
"660302030000","TUCKAHOE UNION FREE SCHOOL DISTRICT","2018-19",1156,174,4887226,28087.5057471264,29036376,24149150,20890.26816609
"660302030000","TUCKAHOE UNION FREE SCHOOL DISTRICT","2019-20",1184,177,3733109,21091.011299435,29612532,25879423,21857.620777027
"660302030000","TUCKAHOE UNION FREE SCHOOL DISTRICT","2020-21",1138,175,4076932.06,23296.7546285714,28934852.44,24857920.38,21843.5152724077
"660302030000","TUCKAHOE UNION FREE SCHOOL DISTRICT","2021-22",1095,171,3658973,21397.5029239766,30461305,26802332,24477.0155251142
"660302030000","TUCKAHOE UFSD","2022-23",1098,177,4191980.43,23683.5052542373,30982943.47,26790963.04,24399.7841894353
"660302030000","TUCKAHOE UNION FREE SCHOOL DISTRICT","2023-24",1121,187,5158945.84,27587.9456684492,36575009.84,31416064,28025.0347903657
"660302030000","TUCKAHOE UFSD","2024-25",1063,189,5384744.63,28490.7123280423,37905605.29,32520860.66,30593.4719285042
"660303030000","BRONXVILLE UNION FREE SCHOOL DISTRICT","2018-19",1630,130,6151292,47317.6307692308,22692825,16541533,10148.1797546012
"660303030000","BRONXVILLE UNION FREE SCHOOL DISTRICT","2019-20",1642,136,5612747,41270.1985294118,42262533,36649786,22320.2107186358
"660303030000","BRONXVILLE UNION FREE SCHOOL DISTRICT","2020-21",1612,131,5757701.99,43951.9235877863,46743207.62,40985505.63,25425.2516315136
"660303030000","BRONXVILLE UNION FREE SCHOOL DISTRICT","2021-22",1559,122,5174612,42414.8524590164,46271935,41097323,26361.3361128929
"660303030000","BRONXVILLE UNION FREE SCHOOL DISTRICT","2023-24",1553,150,6003789.63,40025.2642,50124732.83,44120943.2,28410.1372826787
"660303030000","BRONXVILLE UFSD","2024-25",1584,169,5535887.13,32756.7285798817,53251678.96,47715791.83,30123.6059532828
"660401030000","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS","2018-19",2796,340,8409400.54,24733.531,65530446.56,57121046.02,20429.5586623748
"660401030000","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS","2019-20",2682,340,5481258.91,16121.3497352941,68578399.47,63097140.56,23526.152334079
"660401030000","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS","2020-21",2610,349,6514473,18666.111747851,72679494.93,66165021.93,25350.5831149425
"660401030000","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS","2021-22",2571,353,5956899,16875.0679886686,72670987,66714088,25948.6923376118
"660401030000","UFSD-TARRYTOWNS","2022-23",2595,354,7334286,20718.3220338983,76167207.44,68832921.44,26525.2105741811
"660401030000","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS","2023-24",2731,352,10602067.47,30119.5098579545,87531759.95,76929692.48,28169.0561991944
"660401030000","UFSD-TARRYTOWNS","2024-25",2636,373,10760171.75,28847.6454423592,91005544.1,80245372.35,30442.0987670713
"660402020000","IRVINGTON UNION FREE SCHOOL DISTRICT","2018-19",1763,187,6040103.59,32300.019197861,50611261.39,44571157.8,25281.4281338627
"660402020000","IRVINGTON UNION FREE SCHOOL DISTRICT","2019-20",1776,196,6665824,34009.306122449,52107716.21,45441892.21,25586.6510191441
"660402020000","IRVINGTON UNION FREE SCHOOL DISTRICT","2020-21",1726,201,7233523,35987.6766169154,53759994.58,46526471.58,26956.2407763615
"660402020000","IRVINGTON UNION FREE SCHOOL DISTRICT","2021-22",1722,195,7816905,40086.6923076923,55188004,47371099,27509.3490127758
"660402020000","IRVINGTON UFSD","2022-23",1753,184,8390194,45598.8804347826,57924789.68,49534595.68,28257.042601255
"660402020000","IRVINGTON UNION FREE SCHOOL DISTRICT","2023-24",1734,221,10577713.25,47862.9558823529,67256102.01,56678388.76,32686.4987081892
"660402020000","IRVINGTON UFSD","2024-25",1709,228,10798221.57,47360.6209210526,71545572.91,60747351.34,35545.5537390287
"660403030000","DOBBS FERRY UNION FREE SCHOOL DISTRICT","2018-19",1492,213,5205286,24437.9624413146,42043638,36838352,24690.5844504021
"660403030000","DOBBS FERRY UNION FREE SCHOOL DISTRICT","2019-20",1516,214,5466125,25542.6401869159,41762361,36296236,23942.1081794195
"660403030000","DOBBS FERRY UNION FREE SCHOOL DISTRICT","2020-21",1495,222,10385382,46781,42598739,32213357,21547.3959866221
"660403030000","DOBBS FERRY UNION FREE SCHOOL DISTRICT","2021-22",1510,212,5800394,27360.3490566038,57399402,51599008,34171.5284768212
"660403030000","DOBBS FERRY UFSD","2022-23",1514,206,6160456,29905.1262135922,47167262,41006806,27085.0766182299
"660403030000","DOBBS FERRY UNION FREE SCHOOL DISTRICT","2023-24",1492,214,7802355,36459.6028037383,52476490,44674135,29942.4497319035
"660403030000","DOBBS FERRY UFSD","2024-25",1481,189,11010507,58256.6507936508,54788599,43778092,29559.8190411884
"660404030000","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT","2018-19",1655,228,7999108,35083.8070175439,45791159,37792051,22835.0761329305
"660404030000","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT","2019-20",1656,227,5928666,26117.4713656388,46028738,40100072,24215.0193236715
"660404030000","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT","2020-21",1581,215,6036165.24,28075.1871627907,46467222.31,40431057.07,25573.0911258697
"660404030000","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT","2021-22",1601,215,6684678,31091.5255813953,49034150,42349472,26451.8875702686
"660404030000","HASTINGS-ON-HUDSON UFSD","2022-23",1611,220,6502741.23,29557.9146818182,49610367.11,43107625.88,26758.3028429547
"660404030000","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT","2023-24",1579,212,3691979.6,17414.9981132075,54676487.4,50984507.8,32289.111969601
"660404030000","HASTINGS-ON-HUDSON UFSD","2024-25",1597,225,7253956.56,32239.8069333333,56877652.98,49623696.42,31073.0722730119
"660405030000","ARDSLEY UNION FREE SCHOOL DISTRICT","2018-19",2276,290,8512249.54,29352.5846206897,58738112.15,50225862.61,22067.6022012302
"660405030000","ARDSLEY UNION FREE SCHOOL DISTRICT","2019-20",2325,280,8918192.04,31850.6858571429,58539708.98,49621516.94,21342.5879311828
"660405030000","ARDSLEY UNION FREE SCHOOL DISTRICT","2020-21",2310,281,9775508.83,34788.2876512456,59935172.28,50159663.45,21714.140021645
"660405030000","ARDSLEY UNION FREE SCHOOL DISTRICT","2021-22",2332,298,10092030,33865.8724832215,61859698,51767668,22198.8284734134
"660405030000","ARDSLEY UFSD","2022-23",2300,298,10873228.04,36487.3424161074,63876100.31,53002872.27,23044.727073913
"660405030000","ARDSLEY UNION FREE SCHOOL DISTRICT","2023-24",2323,324,0,0,71971501.42,71971501.42,30982.1357813173
"660405030000","ARDSLEY UFSD","2024-25",2326,358,13563880.65,37887.9347765363,75534785.16,61970904.51,26642.6932545142
"660406030000","EDGEMONT UNION FREE SCHOOL DISTRICT","2018-19",2034,252,5614525.19,22279.8618650794,53226019.78,47611494.59,23407.8144493609
"660406030000","EDGEMONT UNION FREE SCHOOL DISTRICT","2019-20",2049,249,9275949,37252.8072289157,53590481.72,44314532.72,21627.3951781357
"660406030000","EDGEMONT UNION FREE SCHOOL DISTRICT","2020-21",2027,268,9538824,35592.6268656716,54611503,45072679,22236.1514553527
"660406030000","EDGEMONT UNION FREE SCHOOL DISTRICT","2021-22",1970,257,9762896,37987.9221789883,56929205,47166309,23942.2888324873
"660406030000","EDGEMONT UFSD","2022-23",1930,251,10061417,40085.3266932271,60726179,50664762,26251.1720207254
"660406030000","EDGEMONT UNION FREE SCHOOL DISTRICT","2023-24",1848,232,11042277.98,47596.0257758621,61565561.03,50523283.05,27339.4388798701
"660406030000","EDGEMONT UFSD","2024-25",1830,230,11767963.66,51165.0593913043,65212992.33,53445028.67,29204.9336994536
"660407060000","GREENBURGH CENTRAL SCHOOL DISTRICT","2018-19",1779,278,8477929.17,30496.1480935252,58871986.94,50394057.77,28327.1825576166
"660407060000","GREENBURGH CENTRAL SCHOOL DISTRICT","2019-20",1712,286,8068513,28211.5839160839,58917958,50849445,29701.7786214953
"660407060000","GREENBURGH CENTRAL SCHOOL DISTRICT","2020-21",1650,247,5848014.57,23676.1723481781,55828771.8,49980757.23,30291.3680181818
"660407060000","GREENBURGH CENTRAL SCHOOL DISTRICT","2021-22",1639,261,6266944,24011.2796934866,58744440,52477496,32017.9963392312
"660407060000","GREENBURGH CSD","2022-23",1655,267,6775335,25375.7865168539,59047482,52272147,31584.3788519637
"660407060000","GREENBURGH CENTRAL SCHOOL DISTRICT","2023-24",1629,310,5794693,18692.5580645161,69847403,64052710,39320.2639656231
"660407060000","GREENBURGH CSD","2024-25",1560,330,8472637.26,25674.6583636364,70453185.19,61980547.93,39731.1204679487
"660409020000","ELMSFORD UNION FREE SCHOOL DISTRICT","2018-19",1030,140,12059940.81,86142.4343571429,28140649.87,16080709.06,15612.3388932039
"660409020000","ELMSFORD UNION FREE SCHOOL DISTRICT","2019-20",1002,130,4050890.5,31160.6961538462,28676871.44,24625980.94,24576.8272854291
"660409020000","ELMSFORD UNION FREE SCHOOL DISTRICT","2020-21",983,124,3822382.27,30825.6634677419,29053918.27,25231536,25667.8901322482
"660409020000","ELMSFORD UNION FREE SCHOOL DISTRICT","2021-22",963,116,2574463,22193.6465517241,28429160,25854697,26848.0758047767
"660409020000","ELMSFORD UFSD","2022-23",1020,134,2510488.62,18734.9897014925,29925610.6,27415121.98,26877.5705686274
"660409020000","ELMSFORD UNION FREE SCHOOL DISTRICT","2023-24",1049,137,5233786.53,38202.8213868613,36791015.73,31557229.2,30083.1546234509
"660409020000","ELMSFORD UFSD","2024-25",999,128,2761186.57,21571.770078125,40622986.38,37861799.81,37899.6995095095
"660410020000","GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT","2020-21",67,65,0,0,19472374.16,19472374.16,290632.450149254
"660410020000","GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT","2021-22",109,63,9137719,145043.158730159,19646915,10509196,96414.6422018349
"660410020000","GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT","2023-24",232,227,16000,70.4845814977974,20062832.75,20046832.75,86408.7618534483
"660412020000","GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT","2020-21",386,385,15350452,39871.3038961039,27506576,12156124,31492.5492227979
"660412020000","GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT","2021-22",373,349,18633063,53389.8653295129,28274567,9641504,25848.5361930295
"660412020000","GREENBURGH-NORTH CASTLE UFSD","2022-23",430,427,18888657,44235.7306791569,32324624.02,13435967.02,31246.4349302326
"660412020000","GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT","2023-24",439,435,33812797,77730.5678160919,33863209,50412,114.833712984055
"660412020000","GREENBURGH-NORTH CASTLE UFSD","2024-25",437,434,33757087,77781.3064516129,34246804,489717,1120.63386727689
"660501060000","HARRISON CENTRAL SCHOOL DISTRICT","2018-19",3635,464,12379553,26680.0711206897,103015364,90635811,24934.198349381
"660501060000","HARRISON CENTRAL SCHOOL DISTRICT","2019-20",3653,515,13362590,25946.7766990291,105547100,92184510,25235.288803723
"660501060000","HARRISON CENTRAL SCHOOL DISTRICT","2020-21",3606,538,14959692,27806.1189591078,109715796,94756104,26277.3444259567
"660501060000","HARRISON CENTRAL SCHOOL DISTRICT","2021-22",3613,596,14859155,24931.4681208054,111833811,96974656,26840.4804871298
"660501060000","HARRISON CSD","2022-23",3624,600,16218008,27030.0133333333,118675038,102457030,28271.8073951435
"660501060000","HARRISON CENTRAL SCHOOL DISTRICT","2023-24",3741,633,20897241.65,33013.0199842022,131884815.52,110987573.87,29667.8892996525
"660501060000","HARRISON CSD","2024-25",3792,675,22351423.96,33113.2206814815,135894551.99,113543128.03,29942.808024789
"660701030000","MAMARONECK UNION FREE SCHOOL DISTRICT","2018-19",5664,745,20402022,27385.2644295302,127804600.52,107402578.52,18962.3196539548
"660701030000","MAMARONECK UNION FREE SCHOOL DISTRICT","2019-20",5608,756,7574123,10018.6812169312,128164129.53,120590006.53,21503.2108648359
"660701030000","MAMARONECK UNION FREE SCHOOL DISTRICT","2020-21",5465,725,5804606,8006.35310344828,127824028.77,122019422.77,22327.4332607502
"660701030000","MAMARONECK UNION FREE SCHOOL DISTRICT","2021-22",5384,675,20070196,29733.6237037037,130618184,110547988,20532.6872213967
"660701030000","MAMARONECK UFSD","2022-23",5452,660,18053875,27354.3560606061,136551355.36,118497480.36,21734.6809170946
"660701030000","MAMARONECK UNION FREE SCHOOL DISTRICT","2023-24",5626,747,22373700.14,29951.4058099063,150262166.75,127888466.61,22731.686208674
"660701030000","MAMARONECK UFSD","2024-25",5521,810,24345588.09,30056.2815925926,153238759.61,128893171.52,23345.9828871581
"660801060000","MOUNT PLEASANT CENTRAL SCHOOL DISTRICT","2018-19",1903,300,8927242,29757.4733333333,51460918.89,42533676.89,22350.8549080399
"660801060000","MOUNT PLEASANT CENTRAL SCHOOL DISTRICT","2019-20",1902,318,9567997.82,30088.0434591195,52667349.55,43099351.73,22660.0166824395
"660801060000","MOUNT PLEASANT CENTRAL SCHOOL DISTRICT","2020-21",1897,344,9899443,28777.4505813953,53199523.97,43300080.97,22825.5566526094
"660801060000","MOUNT PLEASANT CENTRAL SCHOOL DISTRICT","2021-22",1885,341,10143243,29745.5806451613,55782837,45639594,24211.9862068966
"660801060000","MT PLEASANT CSD","2022-23",1918,338,11093848,32822.0355029586,57761564.24,46667716.24,24331.4474661105
"660801060000","MOUNT PLEASANT CENTRAL SCHOOL DISTRICT","2023-24",1936,367,11178104.55,30458.0505449591,66464600.99,55286496.44,28557.074607438
