"REPORT_YEAR","DISTRICT_CD","DISTRICT_NAME","NONPUB_BEDS","NONPUB_NAME","N_DRT_PK","N_DRT_K_6","N_DRT_7_12","91_240_N_DRT_K12"
"2020-21","441202","KIRYAS JOEL","441201229273","CONGREGATION BNEI YOEL SCHOOL #38",0,255,352,607
"2020-21","441202","KIRYAS JOEL","441201229930","SHERI TORAH LARKIN",570,979,411,1390
"2020-21","441202","KIRYAS JOEL","441202226232","UTA OF KIRYAS JOEL - GOLDBERGER BOYS",72,705,462,1167
"2020-21","441202","KIRYAS JOEL","441202226254","UTA OF KIRYAS JOEL - TALMUD TORAH",40,499,0,499
"2020-21","441202","KIRYAS JOEL","441202226255","UTA OF KIRYAS JOEL - BAIS RACHEL",181,1665,791,2456
"2020-21","441202","KIRYAS JOEL","441202226256","UTA OF KIRYAS JOEL - MARKOWITZ GIRLS",204,19,0,19
"2020-21","441202","KIRYAS JOEL","441202226257","UTA OF KIRYAS JOEL - MARKOWITZ BOYS",182,550,0,550
"2020-21","441202","KIRYAS JOEL","441202226258","UTA OF KIRYAS JOEL - ATZEI CHAIM",0,136,172,308
"2020-21","441202","KIRYAS JOEL","441202226259","UTA OF KIRYAS JOEL - WP",86,714,0,714
"2020-21","441202","KIRYAS JOEL","441202226260","UTA OF KIRYAS JOEL - YISMACH MOSHE",0,0,111,111
"2020-21","441202","KIRYAS JOEL","441202226261","UTA OF KIRYAS JOEL - PARADISE",0,310,595,905
"2020-21","441202","KIRYAS JOEL","441202226265","UTA OF KIRYAS JOEL - KOZNITS",0,373,0,373
"2020-21","441202","KIRYAS JOEL","441202226269","UTA OF KIRYAS JOEL - MB",0,0,180,180
"2020-21","441202","KIRYAS JOEL","441202226454","UTA OF KIRYAS JOEL - DIVREI CHAIM",0,0,95,95
"2020-21","441202","KIRYAS JOEL","441202226467","SHERI TORAH FOREST",0,282,0,282
"2020-21","441202","KIRYAS JOEL","500402226134","MESIVTA OF YESHIVA D'MONSEY",0,0,1,1
"2020-21","441202","KIRYAS JOEL","500402226150","YESHIVA OHR TORAH",0,0,7,7
"2020-21","441202","KIRYAS JOEL","500402226151","CONG KHAL YEREIM YESH BAIS HILLEL",0,0,26,26
"2020-21","441202","KIRYAS JOEL","500402226163","BNOS DERECH YISROEL OF MONSEY",1,4,2,6
"2020-21","441202","KIRYAS JOEL","500402226168","YESHIVA KINYAN TORAH",0,0,14,14
"2020-21","441202","KIRYAS JOEL","500402226307","CONGREGATION DIVREI CHAIM",0,0,5,5
"2020-21","441202","KIRYAS JOEL","500402226367","BNOS VISNITZ - 15 ELYON",0,8,15,23
"2020-21","441202","KIRYAS JOEL","500402226369","BNOS VISNITZ - 1 SCHOOL TERRACE",0,1,0,1
"2020-21","441202","KIRYAS JOEL","500402226370","BNOS VIZNITZ  - 229 MAPLE",0,1,0,1
"2020-21","441202","KIRYAS JOEL","500402226371","BNOS VISNITZ - 230 MAPLE",0,4,0,4
"2020-21","441202","KIRYAS JOEL","500402227589","YESHIVA AHAVATH ISRAEL-BNOS VISNITZ",0,1,0,1
"2020-21","441202","KIRYAS JOEL","500402229834","CONGREGATION NOAM E LISENK",0,0,35,35
"2020-21","441202","KIRYAS JOEL","662402228667","YESHIVA FARM SETTLEMENT",0,0,11,11
"2020-21","441301","VALLEY-MONTGMRY","101601996549","DARROW SCHOOL",0,0,1,1
"2020-21","441301","VALLEY-MONTGMRY","131601145065","OUR LADY OF LOURDES HIGH SCHOOL",0,0,2,2
"2020-21","441301","VALLEY-MONTGMRY","320900145430","SACRED HEART SCHOOL",0,1,0,1
"2020-21","441301","VALLEY-MONTGMRY","440102996173","BIRCH SCHOOL (THE)",0,0,1,1
"2020-21","441301","VALLEY-MONTGMRY","440301997129","STORM KING SCHOOL",0,0,4,4
"2020-21","441301","VALLEY-MONTGMRY","440401759101","AEF CHAPEL FIELD SCHOOL",2,24,14,38
"2020-21","441301","VALLEY-MONTGMRY","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,17,17
"2020-21","441301","VALLEY-MONTGMRY","440601145074","ST JOHN'S SCHOOL",0,7,2,9
"2020-21","441301","VALLEY-MONTGMRY","441000145081","OUR LADY OF MT CARMEL SCHOOL",0,0,1,1
"2020-21","441301","VALLEY-MONTGMRY","441000999534","NEW BEGINNINGS MONTESSORI SCHOOL",2,1,0,1
"2020-21","441301","VALLEY-MONTGMRY","441301147141","MOST PRECIOUS BLOOD SCHOOL",23,44,6,50
"2020-21","441301","VALLEY-MONTGMRY","441301805702","FOX HILL SCHOOL",0,40,8,48
"2020-21","441301","VALLEY-MONTGMRY","441301808513","HARMONY CHRISTIAN SCHOOL",1,17,12,29
"2020-21","441301","VALLEY-MONTGMRY","441301996070","MONTGOMERY MONTESSORI SCHOOL",2,6,0,6
"2020-21","441301","VALLEY-MONTGMRY","441600996436","BLOOMING GROVE ACADEMY",0,4,0,4
"2020-21","441301","VALLEY-MONTGMRY","441600996518","BLOOMING GROVE ACADEMY - 2",0,1,1,2
"2020-21","441301","VALLEY-MONTGMRY","441903997088","TUXEDO PARK SCHOOL",0,1,0,1
"2020-21","441301","VALLEY-MONTGMRY","442101145089","ST STEPHEN & ST EDWARD SCHOOL",0,2,0,2
"2020-21","441301","VALLEY-MONTGMRY","620600996089","MOUNT ACADEMY (THE)",0,0,25,25
"2020-21","441301","VALLEY-MONTGMRY","620901998943","HIGH MEADOW SCHOOL",1,0,0,0
"2020-21","441301","VALLEY-MONTGMRY","661100145129","IONA PREP SCHOOL",0,0,1,1
"2020-21","441301","VALLEY-MONTGMRY","662101147146","JOHN F KENNEDY CATHOLIC HIGH SCHOOL",0,0,4,4
"2020-21","441600","NEWBURGH","130200805048","NEW COVENANT LEARNING CENTER",2,5,0,5
"2020-21","441600","NEWBURGH","130200996177","HUDSON HILLS ACADEMY-BEACON CAMPUS",1,2,0,2
"2020-21","441600","NEWBURGH","131101996465","MILLBROOK SCHOOL",0,0,3,3
"2020-21","441600","NEWBURGH","131500858427","TABERNACLE CHRISTIAN ACADEMY",0,0,2,2
"2020-21","441600","NEWBURGH","131601145060","ST MARTIN DE PORRES SCHOOL",1,9,2,11
"2020-21","441600","NEWBURGH","131601145065","OUR LADY OF LOURDES HIGH SCHOOL",0,0,68,68
"2020-21","441600","NEWBURGH","131602606741","OAKWOOD FRIENDS SCHOOL",0,0,5,5
"2020-21","441600","NEWBURGH","131602808641","FAITH CHRISTIAN ACADEMY",0,1,4,5
"2020-21","441600","NEWBURGH","132101145054","ST DENIS/ST COLUMBA SCHOOL",0,1,1,2
"2020-21","441600","NEWBURGH","132101145062","ST MARY SCHOOL",0,11,6,17
"2020-21","441600","NEWBURGH","310200996742","BROWNING SCHOOL (THE)",0,0,2,2
"2020-21","441600","NEWBURGH","310600145388","OUR LADY QUEEN OF MARTYRS SCHOOL",0,1,0,1
"2020-21","441600","NEWBURGH","320700145282","CARDINAL HAYES HIGH SCHOOL",0,0,3,3
"2020-21","441600","NEWBURGH","320800145286","MONSIGNOR SCANLAN HIGH SCHOOL",0,0,1,1
"2020-21","441600","NEWBURGH","440102996173","BIRCH SCHOOL (THE)",0,1,3,4
"2020-21","441600","NEWBURGH","440301997129","STORM KING SCHOOL",0,0,11,11
"2020-21","441600","NEWBURGH","440401759101","AEF CHAPEL FIELD SCHOOL",0,15,16,31
"2020-21","441600","NEWBURGH","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,23,23
"2020-21","441600","NEWBURGH","440601145074","ST JOHN'S SCHOOL",0,0,2,2
"2020-21","441600","NEWBURGH","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",0,2,0,2
"2020-21","441600","NEWBURGH","441201148378","THEVENET MONTESSORI SCHOOL",3,2,0,2
"2020-21","441600","NEWBURGH","441301147141","MOST PRECIOUS BLOOD SCHOOL",1,19,3,22
"2020-21","441600","NEWBURGH","441301808513","HARMONY CHRISTIAN SCHOOL",1,5,3,8
"2020-21","441600","NEWBURGH","441301996070","MONTGOMERY MONTESSORI SCHOOL",0,1,0,1
"2020-21","441600","NEWBURGH","441600145510","SAN MIGUEL ACADEMY OF NEWBURGH",0,28,28,56
"2020-21","441600","NEWBURGH","441600145592","NORA CRONIN PRESENTATION ACADEMY",0,25,30,55
"2020-21","441600","NEWBURGH","441600996518","BLOOMING GROVE ACADEMY - 2",0,0,2,2
"2020-21","441600","NEWBURGH","441903997088","TUXEDO PARK SCHOOL",1,7,3,10
"2020-21","441600","NEWBURGH","442101145089","ST STEPHEN & ST EDWARD SCHOOL",0,1,0,1
"2020-21","441600","NEWBURGH","480401996170","MANITOU SCHOOL (THE)",1,4,0,4
"2020-21","441600","NEWBURGH","500402226150","YESHIVA OHR TORAH",0,0,1,1
"2020-21","441600","NEWBURGH","500402226341","CHEDER CHABAD OF MONSEY",0,2,0,2
"2020-21","441600","NEWBURGH","500402229918","CHEDER CHABAD OF MONSEY",0,2,0,2
"2020-21","441600","NEWBURGH","620600996089","MOUNT ACADEMY (THE)",0,0,8,8
"2020-21","441600","NEWBURGH","621001996083","HUDSON HILLS ACADEMY",0,10,1,11
"2020-21","441600","NEWBURGH","660101996492","HARVEY SCHOOL (THE)",0,0,3,3
"2020-21","441600","NEWBURGH","660102996431","RIPPOWAM CISQUA SCHOOL (THE)",1,1,0,1
"2020-21","441600","NEWBURGH","662101147146","JOHN F KENNEDY CATHOLIC HIGH SCHOOL",0,0,18,18
"2020-21","441600","NEWBURGH","662200996141","FUSION ACADEMY WESTCHESTER",0,0,1,1
"2020-21","441800","PORT JERVIS","131601145065","OUR LADY OF LOURDES HIGH SCHOOL",0,0,1,1
"2020-21","441800","PORT JERVIS","132101145062","ST MARY SCHOOL",0,1,0,1
"2020-21","441800","PORT JERVIS","440401759101","AEF CHAPEL FIELD SCHOOL",0,1,2,3
"2020-21","441800","PORT JERVIS","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,3,3
"2020-21","441800","PORT JERVIS","440601145074","ST JOHN'S SCHOOL",0,2,1,3
"2020-21","441800","PORT JERVIS","441000145081","OUR LADY OF MT CARMEL SCHOOL",0,2,0,2
"2020-21","441800","PORT JERVIS","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",3,0,0,0
"2020-21","441800","PORT JERVIS","441000996480","NORTHERN ACADEMY OF THE ARTS",0,0,3,3
"2020-21","441800","PORT JERVIS","441301805702","FOX HILL SCHOOL",0,2,0,2
"2020-21","441800","PORT JERVIS","441301808513","HARMONY CHRISTIAN SCHOOL",0,1,0,1
"2020-21","441800","PORT JERVIS","441800995574","FEI TIAN ACADEMY OF THE ARTS",0,0,3,3
"2020-21","441800","PORT JERVIS","590801998923","HOMESTEAD SCHOOL INC",2,17,2,19
"2020-21","441800","PORT JERVIS","620600996089","MOUNT ACADEMY (THE)",0,0,1,1
"2020-21","441903","TUXEDO","310200996830","SPENCE SCHOOL",0,0,2,2
"2020-21","441903","TUXEDO","310200997065","ALLEN-STEVENSON SCHOOL (THE)",0,0,1,1
"2020-21","441903","TUXEDO","310300515858","ST HILDA'S & ST HUGH'S SCHOOL",0,1,0,1
"2020-21","441903","TUXEDO","321000996857","HORACE MANN SCHOOL",0,1,0,1
"2020-21","441903","TUXEDO","441201148378","THEVENET MONTESSORI SCHOOL",0,1,0,1
"2020-21","441903","TUXEDO","441903997088","TUXEDO PARK SCHOOL",3,12,5,17
"2020-21","441903","TUXEDO","500101145198","ALBERTUS MAGNUS HIGH SCHOOL",0,0,5,5
"2020-21","441903","TUXEDO","500101999089","BLUE ROCK SCHOOL",0,1,0,1
"2020-21","441903","TUXEDO","500308145046","ST MARGARET SCHOOL",0,1,1,2
"2020-21","441903","TUXEDO","660401996449","HACKLEY SCHOOL",0,0,4,4
"2020-21","442101","WARWICK VALLEY","310300996744","CALHOUN SCHOOL (THE)",0,0,1,1
"2020-21","442101","WARWICK VALLEY","440102996173","BIRCH SCHOOL (THE)",0,1,1,2
"2020-21","442101","WARWICK VALLEY","440401759101","AEF CHAPEL FIELD SCHOOL",0,2,2,4
"2020-21","442101","WARWICK VALLEY","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,41,41
"2020-21","442101","WARWICK VALLEY","440601145074","ST JOHN'S SCHOOL",0,3,1,4
"2020-21","442101","WARWICK VALLEY","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",1,0,0,0
"2020-21","442101","WARWICK VALLEY","441201148378","THEVENET MONTESSORI SCHOOL",0,3,0,3
"2020-21","442101","WARWICK VALLEY","441201319543","ST PAUL CHRISTIAN EDUC CENTER",1,1,0,1
"2020-21","442101","WARWICK VALLEY","441301808513","HARMONY CHRISTIAN SCHOOL",0,0,3,3
"2020-21","442101","WARWICK VALLEY","441301996070","MONTGOMERY MONTESSORI SCHOOL",0,2,0,2
"2020-21","442101","WARWICK VALLEY","441903997088","TUXEDO PARK SCHOOL",2,9,3,12
"2020-21","442101","WARWICK VALLEY","442101145089","ST STEPHEN & ST EDWARD SCHOOL",0,25,16,41
"2020-21","442101","WARWICK VALLEY","442101809921","BELLVALE SCHOOL",0,33,7,40
"2020-21","442101","WARWICK VALLEY","500402996676","GREEN MEADOW WALDORF SCHOOL",0,1,1,2
"2020-21","442101","WARWICK VALLEY","620600996089","MOUNT ACADEMY (THE)",0,0,12,12
"2020-21","442101","WARWICK VALLEY","621101999524","MOUNTAIN LAUREL WALDORF SCHOOL",0,1,0,1
"2020-21","442101","WARWICK VALLEY","660401996449","HACKLEY SCHOOL",0,0,1,1
"2020-21","442101","WARWICK VALLEY","660403997116","MASTERS SCHOOL (THE)",0,0,1,1
"2020-21","442111","GREENWOOD LAKE","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,5,5
"2020-21","442111","GREENWOOD LAKE","440601145074","ST JOHN'S SCHOOL",0,0,1,1
"2020-21","442111","GREENWOOD LAKE","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",2,0,0,0
"2020-21","442111","GREENWOOD LAKE","441903997088","TUXEDO PARK SCHOOL",0,0,1,1
"2020-21","442111","GREENWOOD LAKE","442101145089","ST STEPHEN & ST EDWARD SCHOOL",1,10,1,11
"2020-21","442111","GREENWOOD LAKE","491700997083","EMMA WILLARD SCHOOL",0,0,1,1
"2020-21","442111","GREENWOOD LAKE","660407229899","LEFFELL SCHOOL-UPPER SCHOOL (THE)",0,0,1,1
"2020-21","442115","FLORIDA","440102996173","BIRCH SCHOOL (THE)",0,1,0,1
"2020-21","442115","FLORIDA","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,19,19
"2020-21","442115","FLORIDA","440601145074","ST JOHN'S SCHOOL",0,1,1,2
"2020-21","442115","FLORIDA","441201319543","ST PAUL CHRISTIAN EDUC CENTER",1,1,0,1
"2020-21","442115","FLORIDA","441301996070","MONTGOMERY MONTESSORI SCHOOL",0,2,1,3
"2020-21","442115","FLORIDA","442101145089","ST STEPHEN & ST EDWARD SCHOOL",1,9,2,11
"2020-21","442115","FLORIDA","660401996449","HACKLEY SCHOOL",0,0,1,1
"2020-21","450101","ALBION","180300137106","ST JOSEPH REGIONAL SCHOOL",1,6,0,6
"2020-21","450101","ALBION","180300137112","NOTRE DAME HIGH SCHOOL",0,0,7,7
"2020-21","450101","ALBION","180300329652","ST PAUL LUTHERAN SCHOOL",0,1,0,1
"2020-21","450101","ALBION","261101856502","LAKE ONTARIO BAPTIST ACADEMY",0,4,1,5
"2020-21","450101","ALBION","261801808866","CORNERSTONE CHRISTIAN ACADEMY",0,1,3,4
"2020-21","450101","ALBION","450801809551","ORLEANS COUNTY CHRISTIAN SCHOOL",0,0,2,2
"2020-21","450607","KENDALL","260401857742","NORTHSTAR CHRISTIAN ACADEMY",0,1,1,2
"2020-21","450607","KENDALL","261101856502","LAKE ONTARIO BAPTIST ACADEMY",0,3,9,12
"2020-21","450607","KENDALL","261600167041","AQUINAS INST OF ROCHESTER",0,0,2,2
"2020-21","450607","KENDALL","261801808866","CORNERSTONE CHRISTIAN ACADEMY",0,1,1,2
"2020-21","450704","HOLLEY","180300137112","NOTRE DAME HIGH SCHOOL",0,0,4,4
"2020-21","450704","HOLLEY","180300329652","ST PAUL LUTHERAN SCHOOL",0,3,0,3
"2020-21","450704","HOLLEY","260401999477","HOPE HALL SCHOOL",0,1,3,4
"2020-21","450704","HOLLEY","261101325771","ST PAUL LUTHERAN SCHOOL",1,2,0,2
"2020-21","450704","HOLLEY","261101856502","LAKE ONTARIO BAPTIST ACADEMY",0,0,3,3
"2020-21","450704","HOLLEY","261801808866","CORNERSTONE CHRISTIAN ACADEMY",0,5,2,7
"2020-21","450801","MEDINA","140702996526","ARC ERIE COUNTY NY - MARYVALE",0,0,1,1
"2020-21","450801","MEDINA","180300137106","ST JOSEPH REGIONAL SCHOOL",1,1,0,1
"2020-21","450801","MEDINA","400400136417","DESALES CATHOLIC ELEMENTARY SCHOOL",0,3,0,3
"2020-21","450801","MEDINA","450801809551","ORLEANS COUNTY CHRISTIAN SCHOOL",0,2,10,12
"2020-21","451001","LYNDONVILLE","260101166603","MCQUAID JESUIT SCHOOL",0,0,1,1
"2020-21","451001","LYNDONVILLE","450801809551","ORLEANS COUNTY CHRISTIAN SCHOOL",0,1,0,1
"2020-21","460102","ALTMAR-PARISH","222000809092","FAITH FELLOWSHIP CHRISTIAN SCHOOL",0,0,1,1
"2020-21","460102","ALTMAR-PARISH","410601996273","WILDWOOD MONTESSORI SCHOOL",1,0,0,0
"2020-21","460102","ALTMAR-PARISH","420401189442","BISHOP GRIMES JUNIOR-SENIOR HIGH SCH",0,0,1,1
"2020-21","460102","ALTMAR-PARISH","420411997121","MANLIUS-PEBBLE HILL SCHOOL",0,1,0,1
"2020-21","460102","ALTMAR-PARISH","461300185528","TRINITY CATHOLIC SCHOOL",0,1,0,1
"2020-21","460102","ALTMAR-PARISH","461300808392","OSWEGO COMMUNITY CHRISTIAN SCHOOL",0,1,1,2
"2020-21","460500","FULTON","051901425832","UNION SPRINGS ACADEMY",0,0,1,1
"2020-21","460500","FULTON","420303185499","ST MARGARET SCHOOL",0,2,0,2
"2020-21","460500","FULTON","420401189442","BISHOP GRIMES JUNIOR-SENIOR HIGH SCH",0,0,2,2
"2020-21","460500","FULTON","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,9,9
"2020-21","460500","FULTON","420901185501","ST MARY'S ACADEMY",1,6,0,6
"2020-21","460500","FULTON","420901805035","WORD OF LIFE CHRISTIAN ACADEMY",0,3,0,3
"2020-21","460500","FULTON","420901996282","BALDWINSVILLE CHRISTIAN ACADEMY",1,3,6,9
"2020-21","460500","FULTON","461300185528","TRINITY CATHOLIC SCHOOL",2,1,0,1
"2020-21","460500","FULTON","461300808392","OSWEGO COMMUNITY CHRISTIAN SCHOOL",2,4,3,7
"2020-21","460701","HANNIBAL","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,4,4
"2020-21","460701","HANNIBAL","420901996282","BALDWINSVILLE CHRISTIAN ACADEMY",0,2,0,2
"2020-21","460701","HANNIBAL","461300185528","TRINITY CATHOLIC SCHOOL",2,8,0,8
"2020-21","460701","HANNIBAL","461300808392","OSWEGO COMMUNITY CHRISTIAN SCHOOL",0,3,2,5
"2020-21","460801","CENTRAL SQUARE","420101189405","BISHOP LUDDEN JUNIOR-SENIOR HIGH SCH",0,0,2,2
"2020-21","460801","CENTRAL SQUARE","420303185499","ST MARGARET SCHOOL",0,11,0,11
"2020-21","460801","CENTRAL SQUARE","420303185532","ST ROSE OF LIMA SCHOOL",0,10,0,10
"2020-21","460801","CENTRAL SQUARE","420401189442","BISHOP GRIMES JUNIOR-SENIOR HIGH SCH",0,0,17,17
"2020-21","460801","CENTRAL SQUARE","420401808261","LIVING WORD ACADEMY",0,8,3,11
"2020-21","460801","CENTRAL SQUARE","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,17,17
"2020-21","460801","CENTRAL SQUARE","420411185480","HOLY CROSS SCHOOL",0,3,0,3
"2020-21","460801","CENTRAL SQUARE","420411997121","MANLIUS-PEBBLE HILL SCHOOL",0,2,1,3
"2020-21","460801","CENTRAL SQUARE","420901185501","ST MARY'S ACADEMY",0,1,0,1
"2020-21","460801","CENTRAL SQUARE","420901805035","WORD OF LIFE CHRISTIAN ACADEMY",1,4,0,4
"2020-21","460801","CENTRAL SQUARE","421800185466","BLESSED SACRAMENT SCHOOL",0,1,0,1
"2020-21","460801","CENTRAL SQUARE","421800185515","ALL SAINTS ELE OF TIPPERARY HILL",0,1,0,1
"2020-21","460801","CENTRAL SQUARE","421800807821","FAITH HERITAGE SCHOOL",0,1,4,5
"2020-21","460901","MEXICO","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,1,1
"2020-21","460901","MEXICO","461300185528","TRINITY CATHOLIC SCHOOL",0,4,0,4
"2020-21","460901","MEXICO","461300808392","OSWEGO COMMUNITY CHRISTIAN SCHOOL",0,2,0,2
"2020-21","461300","OSWEGO","420401189442","BISHOP GRIMES JUNIOR-SENIOR HIGH SCH",0,0,8,8
"2020-21","461300","OSWEGO","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,16,16
"2020-21","461300","OSWEGO","420411997121","MANLIUS-PEBBLE HILL SCHOOL",0,0,2,2
"2020-21","461300","OSWEGO","461300185528","TRINITY CATHOLIC SCHOOL",17,116,0,116
"2020-21","461300","OSWEGO","461300808392","OSWEGO COMMUNITY CHRISTIAN SCHOOL",8,30,7,37
"2020-21","461801","PULASKI","222000809092","FAITH FELLOWSHIP CHRISTIAN SCHOOL",0,0,1,1
"2020-21","461801","PULASKI","420401808261","LIVING WORD ACADEMY",0,1,0,1
"2020-21","461801","PULASKI","461300808392","OSWEGO COMMUNITY CHRISTIAN SCHOOL",0,0,1,1
"2020-21","461901","SANDY CREEK","222000155874","IMMACULATE HEART CENTRAL HIGH SCH",0,0,1,1
"2020-21","461901","SANDY CREEK","420101189405","BISHOP LUDDEN JUNIOR-SENIOR HIGH SCH",0,0,1,1
"2020-21","461901","SANDY CREEK","461300185528","TRINITY CATHOLIC SCHOOL",0,1,0,1
"2020-21","462001","PHOENIX","051901425832","UNION SPRINGS ACADEMY",0,0,1,1
"2020-21","462001","PHOENIX","420101185605","MATER DEI ACADEMY",0,3,1,4
"2020-21","462001","PHOENIX","420303185499","ST MARGARET SCHOOL",0,2,0,2
"2020-21","462001","PHOENIX","420401189442","BISHOP GRIMES JUNIOR-SENIOR HIGH SCH",0,0,1,1
"2020-21","462001","PHOENIX","420401808261","LIVING WORD ACADEMY",1,2,0,2
"2020-21","462001","PHOENIX","420411185475","CHRISTIAN BROTHERS ACADEMY",0,0,9,9
"2020-21","462001","PHOENIX","420411185480","HOLY CROSS SCHOOL",0,1,0,1
"2020-21","462001","PHOENIX","420411997121","MANLIUS-PEBBLE HILL SCHOOL",0,1,1,2
"2020-21","462001","PHOENIX","420701425828","PARKVIEW JUNIOR ACADEMY",0,0,1,1
"2020-21","462001","PHOENIX","420901185501","ST MARY'S ACADEMY",0,5,0,5
"2020-21","462001","PHOENIX","420901805035","WORD OF LIFE CHRISTIAN ACADEMY",1,4,0,4
"2020-21","462001","PHOENIX","420901996282","BALDWINSVILLE CHRISTIAN ACADEMY",0,0,1,1
"2020-21","462001","PHOENIX","421001185485","IMMACULATE CONCEPTION SCHOOL",0,1,0,1
"2020-21","462001","PHOENIX","421800185466","BLESSED SACRAMENT SCHOOL",0,1,0,1
"2020-21","462001","PHOENIX","421800185515","ALL SAINTS ELE OF TIPPERARY HILL",0,1,0,1
"2020-21","470202","GLBTSVLLE-MT UPTON","081200185526","HOLY FAMILY SCHOOL",0,5,0,5
"2020-21","470202","GLBTSVLLE-MT UPTON","081200808719","VALLEY HEIGHTS CHRISTIAN ACADEMY",1,0,0,0
"2020-21","470202","GLBTSVLLE-MT UPTON","471601859056","OTSEGO CHRISTIAN ACADEMY",0,7,1,8
"2020-21","470501","EDMESTON","412300185517","NOTRE DAME ELEMENTARY SCHOOL",0,1,0,1
"2020-21","470801","LAURENS","331500126058","ST JOSEPH THE WORKER CATHOLIC ACAD",0,1,0,1
"2020-21","470801","LAURENS","471601859056","OTSEGO CHRISTIAN ACADEMY",0,6,3,9
"2020-21","470901","SCHENEVUS","471601859056","OTSEGO CHRISTIAN ACADEMY",0,0,3,3
"2020-21","471101","MILFORD","471601859056","OTSEGO CHRISTIAN ACADEMY",1,3,2,5
"2020-21","471201","MORRIS","471601859056","OTSEGO CHRISTIAN ACADEMY",0,2,1,3
"2020-21","471400","ONEONTA","010100208496","MAIMONIDES HEBREW DAY SCHOOL",1,3,0,3
"2020-21","471400","ONEONTA","031601806564","ROSS CORNERS CHRISTIAN ACADEMY",0,2,2,4
"2020-21","471400","ONEONTA","310300999404","DWIGHT SCHOOL (THE)",0,0,1,1
"2020-21","471400","ONEONTA","471601859056","OTSEGO CHRISTIAN ACADEMY",5,25,9,34
"2020-21","471400","ONEONTA","491700997083","EMMA WILLARD SCHOOL",0,0,1,1
"2020-21","471601","OTEGO-UNADILLA","471601859056","OTSEGO CHRISTIAN ACADEMY",7,18,7,25
"2020-21","471701","COOPERSTOWN","412300189443","NOTRE DAME JUNIOR-SENIOR HIGH SCHOOL",0,0,3,3
"2020-21","471701","COOPERSTOWN","471601859056","OTSEGO CHRISTIAN ACADEMY",0,0,2,2
"2020-21","472001","RICHFIELD SPRINGS CSD","412300189443","NOTRE DAME JUNIOR-SENIOR HIGH SCHOOL",0,0,1,1
"2020-21","472202","CHERRY VLY-SPRGFLD","270301996102","FAITH BIBLE ACAD",0,3,1,4
"2020-21","472202","CHERRY VLY-SPRGFLD","412300185517","NOTRE DAME ELEMENTARY SCHOOL",0,2,0,2
"2020-21","480101","MAHOPAC","131201516740","TRINITY PAWLING SCHOOL",0,0,1,1
"2020-21","480101","MAHOPAC","131201999655","MIZZENTOP DAY SCHOOL",0,3,0,3
"2020-21","480101","MAHOPAC","310200145416","REGIS HIGH SCHOOL",0,0,1,1
"2020-21","480101","MAHOPAC","320800145225","ST ATHANASIUS SCHOOL",0,1,0,1
"2020-21","480101","MAHOPAC","321000145270","FORDHAM PREPARATORY SCHOOL",0,0,5,5
"2020-21","480101","MAHOPAC","440301996660","NEW YORK MILITARY ACADEMY",0,0,1,1
"2020-21","480101","MAHOPAC","480101809662","HUDSON VALLEY CHRISTIAN ACADEMY",4,13,0,13
"2020-21","480101","MAHOPAC","480102145019","ST JAMES THE APOSTLE SCHOOL",3,7,4,11
"2020-21","480101","MAHOPAC","480102805983","MISSION CHURCH ACADEMY AND PRESCHOOL",0,1,0,1
"2020-21","480101","MAHOPAC","660101996492","HARVEY SCHOOL (THE)",0,0,3,3
"2020-21","480101","MAHOPAC","660102996431","RIPPOWAM CISQUA SCHOOL (THE)",1,5,4,9
"2020-21","480101","MAHOPAC","660401145189","TRANSFIGURATION SCHOOL",0,0,1,1
"2020-21","480101","MAHOPAC","660401996449","HACKLEY SCHOOL",0,1,3,4
"2020-21","480101","MAHOPAC","660403997116","MASTERS SCHOOL (THE)",0,0,1,1
"2020-21","480101","MAHOPAC","660409145159","OUR LADY OF MT CARMEL SCHOOL",1,2,0,2
"2020-21","480101","MAHOPAC","660501145118","SCHOOL OF THE HOLY CHILD",0,0,1,1
"2020-21","480101","MAHOPAC","661100145129","IONA PREP SCHOOL",0,0,12,12
"2020-21","480101","MAHOPAC","661100145450","URSULINE SCHOOL",0,0,2,2
