"ENTITY_CD","ENTITY_NAME","YEAR","PK12_Enrollment","SWD_Enrollment","Special_Education_Expenditures","Special_Education_Expenditures_PerSWD","Total_Expenditures","General_Education_Expenditures","General_Education_Expenditures_PerPupil","Special_Education_Expenditures_PerPupil"
"200601040000","LAKE PLEASANT CSD",2023,73,9,413031,45892.3333333333,3584640.07,3171609.07,43446.6995890411,5657.95890410959
"200601040000","LAKE PLEASANT CSD",2024,65,10,560891,56089.1,4536557,3975666,61164.0923076923,8629.09230769231
"200601040000","LAKE PLEASANT CSD",2025,67,9,555798.26,61755.3622222222,4373153.01,3817354.75,56975.4440298507,8295.49641791045
"200701040000","LONG LAKE CSD",2019,63,8,126625,15828.125,3261837,3135212,49765.2698412698,2009.92063492063
"200701040000","LONG LAKE CSD",2020,65,11,224187,20380.6363636364,3433979.52,3209792.52,49381.4233846154,3449.03076923077
"200701040000","LONG LAKE CSD",2021,67,8,157766,19720.75,3462166.43,3304400.43,49319.4094029851,2354.71641791045
"200701040000","LONG LAKE CSD",2022,66,10,177709,17770.9,3628365,3450656,52282.6666666667,2692.56060606061
"200701040000","LONG LAKE CSD",2023,59,7,108534,15504.8571428571,4122924.39,4014390.39,68040.5150847458,1839.5593220339
"200701040000","LONG LAKE CSD",2024,59,7,148121.48,21160.2114285714,3952565.95,3804444.47,64482.109661017,2510.53355932203
"200701040000","LONG LAKE CSD",2025,59,8,190121.59,23765.19875,3853397.43,3663275.84,62089.4210169492,3222.39983050847
"200702020000","RAQUETTE LAKE UFSD",2021,0,0,0,,109527,109527,,
"200702020000","RAQUETTE LAKE UFSD",2025,0,0,0,,343362,343362,,
"200901040000","WELLS CSD",2019,144,27,307569,11391.4444444444,2411635,2104066,14611.5694444444,2135.89583333333
"200901040000","WELLS CSD",2020,140,17,192275,11310.2941176471,4494212,4301937,30728.1214285714,1373.39285714286
"200901040000","WELLS CSD",2021,142,20,132609,6630.45,4868572,4735963,33351.8521126761,933.866197183099
"200901040000","WELLS CSD",2022,141,21,0,0,4720394,4720394,33477.9716312057,0
"200901040000","WELLS CSD",2023,133,12,0,0,5033690,5033690,37847.2932330827,0
"200901040000","WELLS CSD",2024,135,18,133285,7404.72222222222,6100625,5967340,44202.5185185185,987.296296296296
"200901040000","WELLS CSD",2025,127,21,0,0,6868994,6868994,54086.5669291339,0
"210302040000","WEST CANADA VALLEY CSD",2019,704,96,1007680,10496.6666666667,13615002,12607322,17908.1278409091,1431.36363636364
"210302040000","WEST CANADA VALLEY CSD",2020,650,86,1021456,11877.3953488372,14297836,13276380,20425.2,1571.47076923077
"210302040000","WEST CANADA VALLEY CSD",2021,636,79,1066369,13498.3417721519,14698688,13632319,21434.463836478,1676.68081761006
"210302040000","WEST CANADA VALLEY CSD",2022,615,71,1154145,16255.5633802817,14920004,13765859,22383.5105691057,1876.65853658537
"210302040000","WEST CANADA VALLEY CSD",2024,642,72,2342462.16,32534.1966666667,21489474.02,19147011.86,29824.0060124611,3648.69495327103
"210302040000","WEST CANADA VALLEY CSD",2025,676,73,2254055,30877.4657534247,20219159,17965104,26575.5976331361,3334.40088757396
"210402060000","FRANKFORT-SCHUYLER CSD",2019,942,140,2528055,18057.5357142857,16309683,13781628,14630.178343949,2683.7101910828
"210402060000","FRANKFORT-SCHUYLER CSD",2020,893,143,2746646.13,19207.3155944056,15479702.14,12733056.01,14258.7413325868,3075.75154535274
"210402060000","FRANKFORT-SCHUYLER CSD",2021,862,130,2602954.94,20022.7303076923,14743142.02,12140187.08,14083.743712297,3019.66930394432
"210402060000","FRANKFORT-SCHUYLER CSD",2022,823,118,1138955,9652.16101694915,17520563,16381608,19904.7484811665,1383.90643985419
"210402060000","FRANKFORT-SCHUYLER CSD",2023,817,119,912064.48,7664.40739495798,18976175.78,18064111.3,22110.2953488372,1116.35799265606
"210402060000","FRANKFORT-SCHUYLER CSD",2024,859,114,1234562.55,10829.4960526316,20502798.25,19268235.7,22431.0077997672,1437.20902211874
"210402060000","FRANKFORT-SCHUYLER CSD",2025,850,127,2105549.47,16579.1296850394,21030692.48,18925143.01,22264.8741294118,2477.11702352941
"210601060000","HERKIMER CSD",2019,1094,144,144069,1000.47916666667,21476981,21332912,19499.9195612431,131.69012797075
"210601060000","HERKIMER CSD",2020,1110,162,1625870,10036.2345679012,18670771.09,17044901.09,15355.7667477477,1464.74774774775
"210601060000","HERKIMER CSD",2021,1050,157,1304131.93,8306.57280254777,18643841.81,17339709.88,16514.0094095238,1242.03040952381
"210601060000","HERKIMER CSD",2022,1099,150,1492491,9949.94,20893019,19400528,17652.8917197452,1358.04458598726
"210601060000","HERKIMER CSD",2023,1095,172,1527368.8,8880.0511627907,20986409.45,19459040.65,17770.8133789954,1394.85735159817
"210601060000","HERKIMER CSD",2024,1086,179,4377300.06,24454.1902793296,26375294.08,21997994.02,20255.9797605893,4030.66303867403
"210601060000","HERKIMER CSD",2025,1068,170,4508233.27,26519.0192352941,27321820.09,22813586.82,21361.0363483146,4221.19220037453
"210800050000","LITTLE FALLS CITY SD",2019,1124,195,2944384.18,15099.4060512821,20639200.17,17694815.99,15742.7188523132,2619.55887900356
"210800050000","LITTLE FALLS CITY SD",2020,1073,191,3210713.46,16810.0181151832,21328906.81,18118193.35,16885.5483224604,2992.27722273998
"210800050000","LITTLE FALLS CITY SD",2021,1059,182,3233907.45,17768.7222527473,20559522.55,17325615.1,16360.3542020774,3053.73696883853
"210800050000","LITTLE FALLS CITY SD",2022,1071,178,2772457,15575.6011235955,24749552,21977095,20520.1633986928,2588.66199813259
"210800050000","LITTLE FALLS CITY SD",2023,1052,179,4817817.22,26915.18,25673174.58,20855357.36,19824.4841825095,4579.6741634981
"210800050000","LITTLE FALLS CITY SD",2024,1071,188,4099331.99,21804.957393617,29702986.48,25603654.49,23906.306713352,3827.57422035481
"210800050000","LITTLE FALLS CITY SD",2025,1005,197,4629513.06,23500.0662944162,29512321.5,24882808.44,24759.0133731343,4606.48065671642
"211003040000","DOLGEVILLE CSD",2019,937,116,1448594,12487.8793103448,16920374.88,15471780.88,16512.0393596585,1545.99146211313
"211003040000","DOLGEVILLE CSD",2020,850,113,1284541,11367.6194690265,14833166.01,13548625.01,15939.5588352941,1511.22470588235
"211003040000","DOLGEVILLE CSD",2021,788,104,175629,1688.74038461538,14918502.81,14742873.81,18709.2307233503,222.879441624365
"211003040000","DOLGEVILLE CSD",2022,805,98,167340,1707.55102040816,16659114,16491774,20486.6757763975,207.875776397516
"211003040000","DOLGEVILLE CSD",2023,796,107,158700,1483.17757009346,16788915,16630215,20892.2298994975,199.371859296482
"211003040000","DOLGEVILLE CSD",2024,796,133,2587344.53,19453.7182706767,20453598.66,17866254.13,22445.0428768844,3250.43282663317
"211003040000","DOLGEVILLE CSD",2025,789,133,3001006.88,22563.9615037594,18716046.25,15715039.37,19917.6671356147,3803.55751584284
"211103040000","POLAND CSD",2019,552,56,2041728,36459.4285714286,12071568,10029840,18170,3698.78260869565
"211103040000","POLAND CSD",2020,523,63,2151760,34154.9206349206,12484097,10332337,19755.9024856597,4114.2638623327
"211103040000","POLAND CSD",2021,490,60,1805545,30092.4166666667,11918933,10113388,20639.5673469388,3684.78571428571
"211103040000","POLAND CSD",2022,508,67,1519932,22685.552238806,11933738,10413806,20499.6181102362,2991.99212598425
"211103040000","POLAND CSD",2023,491,65,1698634,26132.8307692308,12992470,11293836,23001.7026476578,3459.53971486762
"211103040000","POLAND CSD",2024,503,70,1619130.24,23130.432,16094539.02,14475408.78,28778.148667992,3218.94679920477
"211103040000","POLAND CSD",2025,507,76,1666191.16,21923.5678947368,15806628,14140436.84,27890.4079684418,3286.37309664694
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2019,187,0,312191,,4197911.29,3885720.29,20779.2528877005,1669.47058823529
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2020,181,6,354964,59160.6666666667,4329141.86,3974177.86,21956.7837569061,1961.1270718232
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2021,166,9,437299,48588.7777777778,4790011,4352712,26221.156626506,2634.3313253012
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2022,172,13,311743,23980.2307692308,5150054,4838311,28129.7151162791,1812.45930232558
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2023,174,17,237272,13957.1764705882,5381328,5144056,29563.5402298851,1363.63218390805
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2024,162,19,1142878.43,60151.4963157895,6378391.02,5235512.59,32317.9789506173,7054.80512345679
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2025,159,22,480543.08,21842.8672727273,6230517.84,5749974.76,36163.3632704402,3022.28352201258
"211901020000","TOWN OF WEBB UFSD ",2019,251,36,611735,16992.6388888889,7023173,6411438,25543.577689243,2437.19123505976
"211901020000","TOWN OF WEBB UFSD ",2020,272,45,677701.55,15060.0344444444,7309401.34,6631699.79,24381.2492279412,2491.54981617647
"211901020000","TOWN OF WEBB UFSD ",2021,257,45,763944,16976.5333333333,7700344.18,6936400.18,26989.8839688716,2972.54474708171
"211901020000","TOWN OF WEBB UFSD ",2022,257,49,853057,17409.3265306122,8438867,7585810,29516.7704280156,3319.28793774319
"211901020000","TOWN OF WEBB UFSD",2023,246,44,895391,20349.7954545455,8944733,8049342,32720.9024390244,3639.80081300813
"211901020000","TOWN OF WEBB UFSD ",2024,234,41,1088040.72,26537.5785365854,9652276.18,8564235.46,36599.2968376068,4649.74666666667
"211901020000","TOWN OF WEBB UFSD",2025,236,40,1076927.97,26923.19925,10292477.74,9215549.77,39048.9397033898,4563.25411016949
"212001040000","MOUNT MARKHAM CSD",2019,1103,200,1811411,9057.055,20697036,18885625,17122.0534904805,1642.2583862194
"212001040000","MOUNT MARKHAM CSD",2020,1091,190,1656603,8718.96315789474,20947629,19291026,17681.9670027498,1518.42621448213
"212001040000","MOUNT MARKHAM CSD",2021,1039,177,2652391,14985.2598870056,21599489,18947098,18235.8979788258,2552.83060635226
"212001040000","MOUNT MARKHAM CSD",2022,1070,194,1690985,8716.4175257732,22429164,20738179,19381.4757009346,1580.35981308411
"212001040000","MOUNT MARKHAM CSD",2023,1067,174,1914960.43,11005.5197126437,24905532.06,22990571.63,21546.9274882849,1794.71455482662
"212001040000","MOUNT MARKHAM CSD",2024,1055,155,1767261.08,11401.6843870968,28964282.52,27197021.44,25779.1672417062,1675.12898578199
"212001040000","MOUNT MARKHAM CSD",2025,1033,157,1338599.1,8526.10891719745,29454420.58,28115821.48,27217.6393804453,1295.83649564376
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2019,2208,354,1550716,4380.55367231638,37049567,35498851,16077.3781702899,702.317028985507
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2020,2201,361,2734998,7576.17174515235,34164166,31429168,14279.4947751022,1242.61608359836
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2021,2101,351,3104207,8843.89458689459,37648682,34544475,16441.9205140409,1477.49024274155
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2022,2090,380,3283266,8640.17368421053,40935740,37652474,18015.5377990431,1570.94066985646
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2023,2086,399,2323272,5822.73684210526,40337492,38014220,18223.4995206136,1113.74496644295
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2024,2070,437,7125003.36,16304.3555148741,51249927.41,44124924.05,21316.3884299517,3442.03060869565
"212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK",2025,2015,411,9191404,22363.5133819951,54323530,45132126,22398.0774193548,4561.49081885856
"220101040000","SOUTH JEFFERSON CSD",2019,1887,321,3250083.23,10124.8698753894,26588287.91,23338204.68,12367.8880127186,1722.35465288818
"220101040000","SOUTH JEFFERSON CSD",2020,1894,350,3744261,10697.8885714286,28428716,24684455,13032.9751847941,1976.9065469905
"220101040000","SOUTH JEFFERSON CSD",2021,1773,323,3650521,11301.9226006192,27658907,24008386,13541.1088550479,2058.95149464185
"220101040000","SOUTH JEFFERSON CSD",2022,1865,329,3953382,12016.358662614,29552895,25599513,13726.2804289544,2119.77587131367
"220101040000","SOUTH JEFFERSON CSD",2023,1827,313,3781601,12081.7923322684,31012001,27230400,14904.4334975369,2069.84181718664
"220101040000","SOUTH JEFFERSON CSD",2024,1802,325,4326706.67,13312.9436,36670242.44,32343535.77,17948.6879966704,2401.0580854606
"220101040000","SOUTH JEFFERSON CSD",2025,1788,336,4417081.65,13146.0763392857,38912967.07,34495885.42,19293.0007941834,2470.40360738255
"220202040000","ALEXANDRIA CSD",2019,501,85,1801655.8,21195.9505882353,9793622.96,7991967.16,15952.030259481,3596.11936127745
"220202040000","ALEXANDRIA CSD",2020,492,93,1263435.03,13585.3229032258,10440075.13,9176640.1,18651.7075203252,2567.95737804878
"220202040000","ALEXANDRIA CSD",2021,474,86,1147881.47,13347.4589534884,10688290.97,9540409.5,20127.4462025316,2421.6908649789
"220202040000","ALEXANDRIA CSD",2022,472,69,907340,13149.8550724638,11272935,10365595,21961.0063559322,1922.33050847458
"220202040000","ALEXANDRIA CSD",2023,461,72,1591659,22106.375,12251441,10659782,23123.1713665944,3452.62255965293
"220202040000","ALEXANDRIA CSD",2024,473,79,1993687.21,25236.5469620253,14149129.55,12155442.34,25698.6095983087,4214.98353065539
"220202040000","ALEXANDRIA CSD",2025,467,80,1869084.63,23363.557875,14794370.2,12925285.57,27677.2710278373,4002.32254817987
"220301060000","INDIAN RIVER CSD",2019,3877,545,2126746.19,3902.28658715596,71868426.62,69741680.43,17988.5685916946,548.554601496002
"220301060000","INDIAN RIVER CSD",2020,3543,547,2117737.21,3871.54882998172,68572268.82,66454531.61,18756.5711572114,597.724304261925
"220301060000","INDIAN RIVER CSD",2021,3264,521,2058912.89,3951.84815738964,67552922.2,65494009.31,20065.5665778186,630.794390318627
"220301060000","INDIAN RIVER CSD",2022,3381,542,2139898,3948.15129151292,67571999,65432101,19352.884057971,632.918663117421
"220301060000","INDIAN RIVER CSD",2023,3403,563,2962779.79,5262.48630550622,74106670.83,71143891.04,20906.2271642668,870.637610931531
"220301060000","INDIAN RIVER CSD",2024,3552,565,3364553.61,5954.96214159292,89844762.64,86480209.03,24346.9056953829,947.227930743243
"220301060000","INDIAN RIVER CSD",2025,3326,583,3576420.61,6134.51219554031,93201995.71,89625575.1,26946.9558328322,1075.29182501503
"220401040000","GENERAL BROWN CSD",2019,1446,241,2530480.84,10499.9204979253,17610470.16,15079989.32,10428.7616320885,1749.98674965422
"220401040000","GENERAL BROWN CSD",2020,1436,251,2739931,10916.0597609562,19482643,16742712,11659.2701949861,1908.02994428969
"220401040000","GENERAL BROWN CSD",2021,1358,228,1622308,7115.38596491228,19239470,17617162,12972.8733431517,1194.63033873343
"220401040000","GENERAL BROWN CSD",2022,1370,232,3130499,13493.5301724138,21739144,18608645,13582.9525547445,2285.03576642336
"220401040000","GENERAL BROWN CSD",2023,1386,244,1416290.78,5804.47040983607,22247271.51,20830980.73,15029.5676262626,1021.85481962482
"220401040000","GENERAL BROWN CSD",2024,1348,233,1674359,7186.09012875537,24770570.86,23096211.86,17133.6883234421,1242.10608308605
"220401040000","GENERAL BROWN CSD",2025,1349,213,1491228.14,7001.07107981221,25377278.21,23886050.07,17706.4863380282,1105.43227575982
"220701040000","THOUSAND ISLANDS CSD",2019,884,118,1789333,15163.8389830508,16071991,14282658,16156.8529411765,2024.13235294118
"220701040000","THOUSAND ISLANDS CSD",2020,867,112,1823800,16283.9285714286,16818009,14994209,17294.3587081892,2103.57554786621
"220701040000","THOUSAND ISLANDS CSD",2021,787,112,1638947,14633.4553571429,15779217.31,14140270.31,17967.3066200762,2082.52477763659
"220701040000","THOUSAND ISLANDS CSD",2022,892,127,1866880,14699.842519685,15938838,14071958,15775.7376681614,2092.91479820628
"220701040000","THOUSAND ISLANDS CSD",2023,874,121,1978228,16348.9917355372,16800188,14821960,16958.7643020595,2263.41876430206
"220701040000","THOUSAND ISLANDS CSD",2024,823,118,1918828,16261.2542372881,19275465,17356637,21089.4738760632,2331.5042527339
"220701040000","THOUSAND ISLANDS CSD",2025,797,122,1158319,9494.41803278689,19169633,18011314,22598.8883312422,1453.34880803011
"220909040000","BELLEVILLE-HENDERSON CSD",2019,484,75,795205,10602.7333333333,7669407,6874202,14202.8966942149,1642.98553719008
"220909040000","BELLEVILLE-HENDERSON CSD",2020,497,87,968084,11127.4022988506,8433300,7465216,15020.555331992,1947.85513078471
"220909040000","BELLEVILLE-HENDERSON CSD",2021,492,78,531926,6819.5641025641,9039677,8507751,17292.1768292683,1081.15040650407
"220909040000","BELLEVILLE-HENDERSON CSD",2022,500,81,332957,4110.58024691358,9805226,9472269,18944.538,665.914
"220909040000","BELLEVILLE-HENDERSON CSD",2023,502,92,400590.23,4354.24163043478,9902754.51,9502164.28,18928.6141035857,797.988505976096
"220909040000","BELLEVILLE-HENDERSON CSD",2024,502,99,1044607.16,10551.5874747475,11318574.11,10273966.95,20466.0696215139,2080.89075697211
"220909040000","BELLEVILLE-HENDERSON CSD",2025,489,106,1184942,11178.6981132075,12266761,11081819,22662.2065439673,2423.19427402863
"221001040000","SACKETS HARBOR CSD",2019,432,73,449232,6153.86301369863,7007616,6558384,15181.4444444444,1039.88888888889
"221001040000","SACKETS HARBOR CSD",2020,418,74,481665,6508.98648648649,7525517,7043852,16851.3205741627,1152.30861244019
"221001040000","SACKETS HARBOR CSD",2021,391,80,529307,6616.3375,7259001,6729694,17211.4936061381,1353.726342711
"221001040000","SACKETS HARBOR CSD",2022,397,64,537290,8395.15625,8020248,7482958,18848.7607052897,1353.37531486146
"221001040000","SACKETS HARBOR CSD",2023,410,70,528886,7555.51428571429,8213604,7684718,18743.2146341463,1289.96585365854
"221001040000","SACKETS HARBOR CSD",2024,417,78,1023008,13115.4871794872,9670299,8647291,20736.9088729017,2453.25659472422
"221001040000","SACKETS HARBOR CSD",2025,412,68,1407265,20695.0735294118,9788931,8381666,20343.8495145631,3415.69174757282
"221301040000","LYME CSD",2019,348,60,466312.07,7771.86783333333,6605690.4,6139378.33,17641.8917528736,1339.97721264368
"221301040000","LYME CSD",2020,349,66,380993.13,5772.62318181818,6686167.16,6305174.03,18066.4012320917,1091.67085959885
"221301040000","LYME CSD",2021,332,71,312515,4401.61971830986,6404563.94,6092048.94,18349.545,941.310240963855
"221301040000","LYME CSD",2022,330,66,730257,11064.5,7552289,6822032,20672.8242424242,2212.9
"221301040000","LYME CSD",2023,337,70,753333,10761.9,7890407.79,7137074.79,21178.2634718101,2235.40949554896
"221301040000","LYME CSD",2024,345,77,764911.23,9933.91207792208,8800979.98,8036068.75,23292.9528985507,2217.134
"221301040000","LYME CSD",2025,336,76,886194.44,11660.4531578947,8775728.01,7889533.57,23480.754672619,2637.48345238095
"221401040000","LA FARGEVILLE CSD",2019,535,83,720683,8682.92771084337,8516879,7796196,14572.3289719626,1347.07102803738
